Guest,100,EASY,2025-11-18T18:51:01.981377600
Guest,100,EASY,2025-11-18T20:09:45.531320300
Guest,100,EASY,2025-11-18T20:09:45.558708800
Guest,100,EASY,2025-11-18T20:27:37.143518200
Guest,100,NORMAL,2025-11-18T20:28:36.071630600
Guest,100,NORMAL,2025-11-18T20:31:13.612681600
